Data,Hora,Padrao,Resultado,Estagio
04/04/2025,02:57:50,BVPVP,LOSS,Martingale 2
04/04/2025,02:58:22,BVPVP,WIN,Martingale 2
04/04/2025,02:59:20,PVPVVPV,WIN,Martingale 0
04/04/2025,03:00:19,PVPVVPVVP,WIN,Martingale 0
04/04/2025,03:01:24,VPVVPVP,LOSS,Martingale 1
04/04/2025,03:01:51,VPVVPVP,WIN,Martingale 1
04/04/2025,03:05:23,VVVVB,WIN,Martingale 0
04/04/2025,03:11:22,VPPVVV,LOSS,Martingale 1
04/04/2025,03:11:54,VPPVVV,LOSS,Martingale 2
04/04/2025,03:12:21,VPPVVV,LOSS,Gale 1
04/04/2025,03:13:25,VVPPPV,WIN,Martingale 0
04/04/2025,03:14:50,PPVVVP,LOSS,Martingale 1
04/04/2025,03:15:23,PPVVVP,LOSS,Martingale 2
04/04/2025,03:15:55,PPVVVP,BRANCO,Martingale 2
04/04/2025,03:16:54,PPPBV,WIN,Martingale 0
04/04/2025,03:18:24,PPBVVPV,WIN,Martingale 0
04/04/2025,03:20:21,VPVPPPV,WIN,Martingale 0
04/04/2025,03:21:52,PPPVVVV,BRANCO,Martingale 0
04/04/2025,03:24:57,BVPVP,WIN,Martingale 0
04/04/2025,03:26:22,PVPVVP,BRANCO,Martingale 0
04/04/2025,03:29:23,BVVVPP,WIN,Martingale 0
04/04/2025,03:32:28,BPVPV,LOSS,Martingale 1
04/04/2025,03:32:55,BPVPV,WIN,Martingale 1
04/04/2025,03:35:28,VVPPPPV,WIN,Martingale 0
04/04/2025,03:38:28,VPVPPPV,WIN,Martingale 0
04/04/2025,03:39:54,PPPVVVV,WIN,Martingale 0
04/04/2025,03:40:59,PPPVVVVPV,WIN,Martingale 0
04/04/2025,03:42:55,VVPVVVVP,WIN,Martingale 0
04/04/2025,03:43:55,PVVVVPPP,LOSS,Martingale 1
04/04/2025,03:44:27,PVVVVPPP,LOSS,Martingale 2
04/04/2025,03:44:59,PVVVVPPP,WIN,Martingale 2
04/04/2025,03:45:58,VPPPPPVP,WIN,Martingale 0
04/04/2025,03:50:59,PPVVPBP,WIN,Martingale 0
04/04/2025,03:53:58,PPVPPV,LOSS,Martingale 1
04/04/2025,03:54:30,PPVPPV,LOSS,Martingale 2
04/04/2025,03:54:57,PPVPPV,LOSS,Gale 1
04/04/2025,03:56:28,VPPVPPPPP,WIN,Martingale 0
04/04/2025,03:58:56,PPVVVP,WIN,Martingale 0
04/04/2025,04:00:27,VVPPPV,LOSS,Martingale 1
04/04/2025,04:01:00,VVPPPV,WIN,Martingale 1
04/04/2025,04:02:30,PVVPPV,LOSS,Martingale 1
04/04/2025,04:02:57,PVVPPV,LOSS,Martingale 2
04/04/2025,04:03:29,PVVPPV,WIN,Martingale 2
04/04/2025,04:04:28,PVVVPP,LOSS,Martingale 1
04/04/2025,04:05:00,PVVVPP,LOSS,Martingale 2
04/04/2025,04:05:32,PVVVPP,WIN,Martingale 2
04/04/2025,04:06:59,PVVPVP,WIN,Martingale 0
04/04/2025,04:07:58,PVVPVPPP,LOSS,Martingale 1
04/04/2025,04:08:30,PVVPVPPP,LOSS,Martingale 2
04/04/2025,04:09:02,PVVPVPPP,LOSS,Gale 1
04/04/2025,04:10:02,PPVVVP,LOSS,Martingale 1
04/04/2025,04:10:28,PPVVVP,LOSS,Martingale 2
04/04/2025,04:11:00,PPVVVP,LOSS,Gale 1
04/04/2025,04:11:59,VVPPPPV,WIN,Martingale 0
04/04/2025,04:12:59,VPPPPVVP,LOSS,Martingale 1
04/04/2025,04:13:31,VPPPPVVP,WIN,Martingale 1
04/04/2025,04:14:30,PVVPVPP,BRANCO,Martingale 0
04/04/2025,04:19:31,PVBPPV,WIN,Martingale 0
04/04/2025,04:20:31,PVBPPVPV,WIN,Martingale 0
04/04/2025,04:21:29,VPVPB,LOSS,Martingale 1
04/04/2025,04:22:01,VPVPB,LOSS,Martingale 2
04/04/2025,04:22:33,VPVPB,LOSS,Gale 1
04/04/2025,04:24:00,BVVVPP,LOSS,Martingale 1
04/04/2025,04:24:32,BVVVPP,LOSS,Martingale 2
04/04/2025,04:25:04,BVVVPP,LOSS,Gale 1
04/04/2025,04:26:03,VVVPPPPPV,LOSS,Martingale 1
04/04/2025,04:26:30,VVVPPPPPV,LOSS,Martingale 2
04/04/2025,04:27:02,VVVPPPPPV,WIN,Martingale 2
04/04/2025,04:32:04,VPPPPVP,LOSS,Martingale 1
04/04/2025,04:32:31,VPPPPVP,LOSS,Martingale 2
04/04/2025,04:33:03,VPPPPVP,WIN,Martingale 2
04/04/2025,04:34:02,PVPVVPV,WIN,Martingale 0
04/04/2025,04:35:01,PVPVVPVVP,LOSS,Martingale 1
04/04/2025,04:35:33,PVPVVPVVP,WIN,Martingale 1
04/04/2025,04:37:03,VVPPVPP,WIN,Martingale 0
04/04/2025,04:38:33,PPPPB,LOSS,Martingale 1
04/04/2025,04:39:06,PPPPB,WIN,Martingale 1
04/04/2025,04:43:04,PVVVBPVP,WIN,Martingale 0
04/04/2025,04:45:02,VPPVPP,LOSS,Martingale 1
04/04/2025,04:45:35,VPPVPP,LOSS,Martingale 2
04/04/2025,04:46:07,VPPVPP,LOSS,Gale 1
04/04/2025,04:47:32,PPVVVVP,WIN,Martingale 0
04/04/2025,04:50:06,VPVPVPP,WIN,Martingale 0
04/04/2025,04:51:37,VPPVPP,LOSS,Martingale 1
04/04/2025,04:52:04,VPPVPP,WIN,Martingale 1
04/04/2025,04:53:04,VPPPVV,WIN,Martingale 0
04/04/2025,04:54:35,PVVPPV,LOSS,Martingale 1
04/04/2025,04:55:07,PVVPPV,WIN,Martingale 1
04/04/2025,04:56:37,PVVPVP,LOSS,Martingale 1
04/04/2025,04:57:04,PVVPVP,BRANCO,Martingale 1
04/04/2025,05:04:07,VVPVVP,LOSS,Martingale 1
04/04/2025,05:04:39,VVPVVP,BRANCO,Martingale 1
04/04/2025,05:09:09,PVBPPV,LOSS,Martingale 1
04/04/2025,05:09:36,PVBPPV,WIN,Martingale 1
04/04/2025,05:11:07,PPVPVVV,LOSS,Martingale 1
04/04/2025,05:11:39,PPVPVVV,LOSS,Martingale 2
04/04/2025,05:12:05,PPVPVVV,BRANCO,Martingale 2
04/04/2025,05:14:40,PPBVVPV,WIN,Martingale 0
04/04/2025,05:18:38,VPVVBVPPP,WIN,Martingale 0
04/04/2025,05:20:09,VPPPVPV,BRANCO,Martingale 0
04/04/2025,05:22:37,BPPPP,WIN,Martingale 0
04/04/2025,05:24:40,PPPPPPPV,LOSS,Martingale 1
04/04/2025,05:25:07,PPPPPPPV,LOSS,Martingale 2
04/04/2025,05:25:39,PPPPPPPV,WIN,Martingale 2
04/04/2025,05:27:09,PVVVPVP,WIN,Martingale 0
04/04/2025,05:29:12,PVPVVVP,LOSS,Martingale 1
04/04/2025,05:29:38,PVPVVVP,WIN,Martingale 1
04/04/2025,05:30:38,PVVVPPVV,LOSS,Martingale 1
04/04/2025,05:31:10,PVVVPPVV,LOSS,Martingale 2
04/04/2025,05:31:42,PVVVPPVV,WIN,Martingale 2
04/04/2025,05:33:12,VVVPPV,LOSS,Martingale 1
04/04/2025,05:33:40,VVVPPV,LOSS,Martingale 2
04/04/2025,05:34:12,VVVPPV,LOSS,Gale 1
04/04/2025,05:36:41,PVVVVVPPP,LOSS,Martingale 1
04/04/2025,05:37:08,PVVVVVPPP,WIN,Martingale 1
04/04/2025,05:38:13,VPPPVPP,WIN,Martingale 0
04/04/2025,05:39:12,PPVPPPV,WIN,Martingale 0
04/04/2025,05:40:42,PVPBP,BRANCO,Martingale 0
04/04/2025,05:44:40,VVPPPPV,LOSS,Martingale 1
04/04/2025,05:45:12,VVPPPPV,WIN,Martingale 1
04/04/2025,05:46:43,PPVPVVV,WIN,Martingale 0
04/04/2025,05:57:15,VVVPPV,BRANCO,Martingale 0
04/04/2025,05:59:44,BPVPV,WIN,Martingale 0
04/04/2025,06:00:43,PVPVVP,WIN,Martingale 0
04/04/2025,06:03:43,BVPVP,LOSS,Martingale 1
04/04/2025,06:04:16,BVPVP,WIN,Martingale 1
04/04/2025,06:05:14,VPVPVPP,WIN,Martingale 0
04/04/2025,06:06:13,VPVPPPV,WIN,Martingale 0
04/04/2025,06:07:13,VPPPVPV,LOSS,Martingale 1
04/04/2025,06:07:45,VPPPVPV,LOSS,Martingale 2
04/04/2025,06:08:12,VPPPVPV,WIN,Martingale 2
04/04/2025,06:09:43,VPPVPV,LOSS,Martingale 1
04/04/2025,06:10:15,VPPVPV,WIN,Martingale 1
04/04/2025,06:11:14,PVPVPVP,LOSS,Martingale 1
04/04/2025,06:11:46,PVPVPVP,WIN,Martingale 1
04/04/2025,06:13:12,VPPVPV,LOSS,Martingale 1
04/04/2025,06:13:44,VPPVPV,WIN,Martingale 1
04/04/2025,06:17:15,PVVVVPPV,WIN,Martingale 0
04/04/2025,06:18:15,VPPVVP,LOSS,Martingale 1
04/04/2025,06:18:47,VPPVVP,LOSS,Martingale 2
04/04/2025,06:19:13,VPPVVP,LOSS,Gale 1
04/04/2025,06:21:15,VPPPPPPP,WIN,Martingale 0
04/04/2025,06:24:16,VVPVVP,LOSS,Martingale 1
04/04/2025,06:24:48,VVPVVP,LOSS,Martingale 2
04/04/2025,06:25:16,VVPVVP,LOSS,Gale 1
04/04/2025,06:26:15,VVPVVVP,LOSS,Martingale 1
04/04/2025,06:26:47,VVPVVVP,LOSS,Martingale 2
04/04/2025,06:27:19,VVPVVVP,WIN,Martingale 2
04/04/2025,06:28:44,VPPPVPV,LOSS,Martingale 1
04/04/2025,06:29:16,VPPPVPV,WIN,Martingale 1
04/04/2025,06:30:46,PVPVPVVP,LOSS,Martingale 1
04/04/2025,06:31:18,PVPVPVVP,WIN,Martingale 1
04/04/2025,06:32:17,PVVPVPP,LOSS,Martingale 1
04/04/2025,06:32:49,PVVPVPP,WIN,Martingale 1
04/04/2025,06:33:48,VVPVPPPVP,LOSS,Martingale 1
04/04/2025,06:34:15,VVPVPPPVP,WIN,Martingale 1
04/04/2025,06:35:45,VPPVPV,WIN,Martingale 0
04/04/2025,06:36:50,VPPVPVVP,BRANCO,Martingale 0
04/04/2025,06:40:46,PPPPB,WIN,Martingale 0
04/04/2025,06:43:46,BPVVPVV,WIN,Martingale 0
04/04/2025,06:44:50,BPVVPVVPP,LOSS,Martingale 1
04/04/2025,06:45:17,BPVVPVVPP,WIN,Martingale 1
04/04/2025,06:46:48,VPPPVPP,WIN,Martingale 0
04/04/2025,06:48:51,PPVPPPPPP,LOSS,Martingale 1
04/04/2025,06:49:18,PPVPPPPPP,BRANCO,Martingale 1
04/04/2025,06:51:48,BVPVP,LOSS,Martingale 1
04/04/2025,06:52:20,BVPVP,WIN,Martingale 1
04/04/2025,06:53:19,VPVPVPP,LOSS,Martingale 1
04/04/2025,06:53:51,VPVPVPP,LOSS,Martingale 2
04/04/2025,06:54:18,VPVPVPP,WIN,Martingale 2
04/04/2025,06:55:48,PVVPPV,WIN,Martingale 0
04/04/2025,06:56:52,VVPPVPV,LOSS,Martingale 1
04/04/2025,06:57:19,VVPPVPV,WIN,Martingale 1
04/04/2025,06:58:24,PVPVPVP,WIN,Martingale 0
04/04/2025,07:00:21,PVPVVVP,WIN,Martingale 0
04/04/2025,07:01:20,VVVPPV,WIN,Martingale 0
04/04/2025,07:02:20,VPPVVP,LOSS,Martingale 1
04/04/2025,07:02:52,VPPVVP,BRANCO,Martingale 1
04/04/2025,07:03:51,VPPBP,WIN,Martingale 0
04/04/2025,07:04:50,PBPVP,WIN,Martingale 0
04/04/2025,07:05:54,PPBPVPVV,WIN,Martingale 0
04/04/2025,07:10:24,VVVPVPP,LOSS,Martingale 1
04/04/2025,07:10:51,VVVPVPP,LOSS,Martingale 2
04/04/2025,07:11:23,VVVPVPP,LOSS,Gale 1
04/04/2025,07:12:22,PPVVVP,LOSS,Martingale 1
04/04/2025,07:12:54,PPVVVP,WIN,Martingale 1
04/04/2025,07:14:25,VPPVPP,WIN,Martingale 0
04/04/2025,07:15:55,VPPVVP,WIN,Martingale 0
04/04/2025,07:16:55,PVVPPV,WIN,Martingale 0
04/04/2025,07:18:25,PVPBP,LOSS,Martingale 1
04/04/2025,07:18:52,PVPBP,LOSS,Martingale 2
04/04/2025,07:19:24,PVPBP,LOSS,Gale 1
04/04/2025,07:21:26,PVVVVPV,WIN,Martingale 0
04/04/2025,07:22:25,VVVPVPP,LOSS,Martingale 1
04/04/2025,07:22:52,VVVPVPP,LOSS,Martingale 2
04/04/2025,07:23:24,VVVPVPP,WIN,Martingale 2
04/04/2025,07:25:53,VVPVBPV,WIN,Martingale 0
04/04/2025,07:26:52,VVPVBPVPP,LOSS,Martingale 1
04/04/2025,07:27:24,VVPVBPVPP,WIN,Martingale 1
04/04/2025,07:28:24,VPPVPV,WIN,Martingale 0
04/04/2025,07:29:23,VPPVPVVP,WIN,Martingale 0
04/04/2025,07:30:27,PVVPPV,LOSS,Martingale 1
04/04/2025,07:30:54,PVVPPV,LOSS,Martingale 2
04/04/2025,07:31:27,PVVPPV,WIN,Martingale 2
04/04/2025,07:32:57,PVVVPVP,LOSS,Martingale 1
04/04/2025,07:33:24,PVVVPVP,WIN,Martingale 1
04/04/2025,07:35:54,PVPVVVP,LOSS,Martingale 1
04/04/2025,07:36:26,PVPVVVP,LOSS,Martingale 2
04/04/2025,07:36:58,PVPVVVP,LOSS,Gale 1
04/04/2025,07:38:24,VVPVVVVP,LOSS,Martingale 1
04/04/2025,07:38:56,VVPVVVVP,WIN,Martingale 1
04/04/2025,07:42:29,VPVVVVVP,LOSS,Martingale 1
04/04/2025,07:42:55,VPVVVVVP,LOSS,Martingale 2
04/04/2025,07:43:28,VPVVVVVP,LOSS,Gale 1
04/04/2025,07:44:27,VVVVPVVVP,BRANCO,Martingale 0
04/04/2025,07:53:29,PVVVPVP,WIN,Martingale 0
04/04/2025,07:54:28,VPVPPV,LOSS,Martingale 1
04/04/2025,07:55:01,VPVPPV,WIN,Martingale 1
04/04/2025,07:56:58,VPVPPV,LOSS,Martingale 1
04/04/2025,07:57:30,VPVPPV,LOSS,Martingale 2
04/04/2025,07:57:57,VPVPPV,WIN,Martingale 2
04/04/2025,07:58:56,PPVPPVV,LOSS,Martingale 1
04/04/2025,07:59:28,PPVPPVV,LOSS,Martingale 2
04/04/2025,08:00:00,PPVPPVV,WIN,Martingale 2
04/04/2025,08:01:31,VVPPVPV,LOSS,Martingale 1
04/04/2025,08:01:58,VVPPVPV,LOSS,Martingale 2
04/04/2025,08:02:30,VVPPVPV,WIN,Martingale 2
04/04/2025,08:07:00,VPPVVP,LOSS,Martingale 1
04/04/2025,08:07:27,VPPVVP,BRANCO,Martingale 1
04/04/2025,08:08:32,VPPBP,WIN,Martingale 0
04/04/2025,08:09:31,PBPVP,WIN,Martingale 0
04/04/2025,08:10:30,PPBPVPVV,WIN,Martingale 0
04/04/2025,08:11:29,BPVPVVVP,LOSS,Martingale 1
04/04/2025,08:12:01,BPVPVVVP,LOSS,Martingale 2
04/04/2025,08:12:29,BPVPVVVP,LOSS,Gale 1
04/04/2025,08:13:28,VVPPPPV,WIN,Martingale 0
04/04/2025,08:15:31,PPVPVVV,LOSS,Martingale 1
04/04/2025,08:16:03,PPVPVVV,LOSS,Martingale 2
04/04/2025,08:16:30,PPVPVVV,LOSS,Gale 1
04/04/2025,08:17:30,VVPPPB,WIN,Martingale 0
04/04/2025,08:19:32,PPBVVVP,LOSS,Martingale 1
04/04/2025,08:19:59,PPBVVVP,LOSS,Martingale 2
04/04/2025,08:20:32,PPBVVVP,LOSS,Gale 1
04/04/2025,08:22:28,VVPVVVVVV,BRANCO,Martingale 0
04/04/2025,08:27:00,BVVVPP,WIN,Martingale 0
04/04/2025,08:28:31,VPPVVP,LOSS,Martingale 1
04/04/2025,08:29:03,VPPVVP,WIN,Martingale 1
04/04/2025,08:30:02,PVVPVPP,LOSS,Martingale 1
04/04/2025,08:30:34,PVVPVPP,LOSS,Martingale 2
04/04/2025,08:31:01,PVVPVPP,WIN,Martingale 2
04/04/2025,08:32:01,VPPPPVP,WIN,Martingale 0
04/04/2025,08:33:31,PPVPVPV,LOSS,Martingale 1
04/04/2025,08:34:04,PPVPVPV,LOSS,Martingale 2
04/04/2025,08:34:32,PPVPVPV,WIN,Martingale 2
04/04/2025,08:35:31,PVVVPP,LOSS,Martingale 1
04/04/2025,08:36:03,PVVVPP,WIN,Martingale 1
04/04/2025,08:37:34,VPPPVPP,LOSS,Martingale 1
04/04/2025,08:38:01,VPPPVPP,LOSS,Martingale 2
04/04/2025,08:38:33,VPPPVPP,WIN,Martingale 2
04/04/2025,08:39:32,VPPPPVP,LOSS,Martingale 1
04/04/2025,08:40:05,VPPPPVP,WIN,Martingale 1
04/04/2025,08:41:36,VPPVPP,WIN,Martingale 0
04/04/2025,08:43:02,VPPVVV,WIN,Martingale 0
04/04/2025,08:45:05,VVPVVP,WIN,Martingale 0
04/04/2025,08:46:36,VVPPPV,LOSS,Martingale 1
04/04/2025,08:47:04,VVPPPV,BRANCO,Martingale 1
04/04/2025,08:48:04,PVPBP,WIN,Martingale 0
04/04/2025,08:50:06,PPPBV,LOSS,Martingale 1
04/04/2025,08:50:33,PPPBV,WIN,Martingale 1
04/04/2025,08:51:38,BVPVP,WIN,Martingale 0
04/04/2025,08:53:03,PVPVVP,LOSS,Martingale 1
04/04/2025,08:53:36,PVPVVP,LOSS,Martingale 2
04/04/2025,08:54:08,PVPVVP,WIN,Martingale 2
04/04/2025,08:55:33,PVVPPV,LOSS,Martingale 1
04/04/2025,08:56:06,PVVPPV,LOSS,Martingale 2
04/04/2025,08:56:39,PVVPPV,WIN,Martingale 2
04/04/2025,08:58:04,PVVVPVP,WIN,Martingale 0
04/04/2025,09:03:05,BVVVV,WIN,Martingale 0
04/04/2025,09:06:37,PPBVVPV,LOSS,Martingale 1
04/04/2025,09:07:10,PPBVVPV,WIN,Martingale 1
04/04/2025,09:09:08,VVPPPV,WIN,Martingale 0
04/04/2025,09:10:39,PPPVVVV,WIN,Martingale 0
04/04/2025,09:12:09,PVVVVPPP,WIN,Martingale 0
04/04/2025,09:13:35,VPPPVPP,LOSS,Martingale 1
04/04/2025,09:14:08,VPPPVPP,WIN,Martingale 1
04/04/2025,09:15:38,VPPPVPP,WIN,Martingale 0
04/04/2025,09:17:09,VPPVPP,BRANCO,Martingale 0
04/04/2025,09:18:09,VPPBP,LOSS,Martingale 1
04/04/2025,09:18:41,VPPBP,LOSS,Martingale 2
04/04/2025,09:19:08,VPPBP,BRANCO,Martingale 2
04/04/2025,09:21:38,BPVPV,WIN,Martingale 0
04/04/2025,09:23:09,PVPVPVP,LOSS,Martingale 1
04/04/2025,09:23:41,PVPVPVP,LOSS,Martingale 2
04/04/2025,09:24:08,PVPVPVP,WIN,Martingale 2
04/04/2025,09:25:39,PVVPPV,LOSS,Martingale 1
04/04/2025,09:26:11,PVVPPV,LOSS,Martingale 2
04/04/2025,09:26:37,PVVPPV,LOSS,Gale 1
04/04/2025,09:27:42,VPPVVVVP,WIN,Martingale 0
04/04/2025,09:28:41,PVVVVPPV,LOSS,Martingale 1
04/04/2025,09:29:08,PVVVVPPV,LOSS,Martingale 2
04/04/2025,09:29:40,PVVVVPPV,BRANCO,Martingale 2
04/04/2025,09:32:09,BVPVP,WIN,Martingale 0
04/04/2025,09:33:41,VPVPPPV,WIN,Martingale 0
04/04/2025,09:34:42,VPPPVPV,LOSS,Martingale 1
04/04/2025,09:35:08,VPPPVPV,LOSS,Martingale 2
04/04/2025,09:35:41,VPPPVPV,WIN,Martingale 2
04/04/2025,09:36:40,VPVPPVV,WIN,Martingale 0
04/04/2025,09:40:12,VPPPPPVP,LOSS,Martingale 1
04/04/2025,09:40:40,VPPPPPVP,LOSS,Martingale 2
04/04/2025,09:41:12,VPPPPPVP,LOSS,Gale 1
04/04/2025,09:42:11,PPVPPPPV,LOSS,Martingale 1
04/04/2025,09:42:44,PPVPPPPV,LOSS,Martingale 2
04/04/2025,09:43:10,PPVPPPPV,WIN,Martingale 2
04/04/2025,09:44:42,PVVVPVP,WIN,Martingale 0
04/04/2025,09:48:14,VVVPPV,LOSS,Martingale 1
04/04/2025,09:48:46,VVVPPV,LOSS,Martingale 2
04/04/2025,09:49:13,VVVPPV,LOSS,Gale 1
04/04/2025,09:57:15,VPPBP,WIN,Martingale 0
04/04/2025,09:59:44,PVVPVP,WIN,Martingale 0
04/04/2025,10:00:43,PVVPVPPP,WIN,Martingale 0
04/04/2025,10:02:14,PVPPPPVV,LOSS,Martingale 1
04/04/2025,10:02:47,PVPPPPVV,WIN,Martingale 1
04/04/2025,10:03:47,PVVVPP,LOSS,Martingale 1
04/04/2025,10:04:14,PVVVPP,LOSS,Martingale 2
04/04/2025,10:04:46,PVVVPP,WIN,Martingale 2
04/04/2025,10:06:17,PVVPPV,WIN,Martingale 0
04/04/2025,10:07:16,VVPPVPV,LOSS,Martingale 1
04/04/2025,10:07:43,VVPPVPV,LOSS,Martingale 2
04/04/2025,10:08:16,VVPPVPV,WIN,Martingale 2
04/04/2025,10:09:15,VPVPPVV,WIN,Martingale 0
04/04/2025,10:10:47,PVVPVV,WIN,Martingale 0
04/04/2025,10:12:14,VPVVPVP,WIN,Martingale 0
04/04/2025,10:13:18,PVVPVPPP,LOSS,Martingale 1
04/04/2025,10:13:45,PVVPVPPP,WIN,Martingale 1
04/04/2025,10:14:44,VPPPVPV,LOSS,Martingale 1
04/04/2025,10:15:16,VPPPVPV,LOSS,Martingale 2
04/04/2025,10:15:49,VPPPVPV,LOSS,Gale 1
04/04/2025,10:20:15,PVPVVP,LOSS,Martingale 1
04/04/2025,10:20:47,PVPVVP,WIN,Martingale 1
04/04/2025,10:21:46,VPVPB,WIN,Martingale 0
04/04/2025,10:25:49,BVPVP,LOSS,Martingale 1
04/04/2025,10:26:16,BVPVP,WIN,Martingale 1
04/04/2025,10:27:48,VPPVPP,LOSS,Martingale 1
04/04/2025,10:28:20,VPPVPP,BRANCO,Martingale 1
04/04/2025,10:30:17,PBPPV,WIN,Martingale 0
04/04/2025,10:31:16,BPPVVV,BRANCO,Martingale 0
04/04/2025,10:37:48,VVVPPV,WIN,Martingale 0
04/04/2025,10:41:47,VVPVVP,LOSS,Martingale 1
04/04/2025,10:42:20,VVPVVP,WIN,Martingale 1
04/04/2025,10:43:19,PVVPVPP,LOSS,Martingale 1
04/04/2025,10:43:51,PVVPVPP,WIN,Martingale 1
04/04/2025,10:44:50,VPPPVV,WIN,Martingale 0
04/04/2025,10:46:21,PVVPVP,WIN,Martingale 0
04/04/2025,10:47:53,VPVPVPP,WIN,Martingale 0
04/04/2025,10:54:22,VVPPPV,WIN,Martingale 0
04/04/2025,10:55:22,VPPPVVP,LOSS,Martingale 1
04/04/2025,10:55:54,VPPPVVP,WIN,Martingale 1
04/04/2025,10:57:19,VPPVVV,LOSS,Martingale 1
04/04/2025,10:57:52,VPPVVV,LOSS,Martingale 2
04/04/2025,10:58:24,VPPVVV,WIN,Martingale 2
04/04/2025,10:59:23,PVVVVVPV,LOSS,Martingale 1
04/04/2025,10:59:50,PVVVVVPV,BRANCO,Martingale 1
04/04/2025,11:04:21,VVPVVP,BRANCO,Martingale 0
04/04/2025,11:08:24,VPPVPP,LOSS,Martingale 1
04/04/2025,11:08:51,VPPVPP,WIN,Martingale 1
04/04/2025,11:10:22,VPPPVPP,WIN,Martingale 0
04/04/2025,11:11:53,VPPVPV,WIN,Martingale 0
04/04/2025,11:17:23,VPVPB,WIN,Martingale 0
04/04/2025,11:22:24,PVVPVP,WIN,Martingale 0
04/04/2025,11:23:55,VPVPVPP,LOSS,Martingale 1
04/04/2025,11:24:28,VPVPVPP,LOSS,Martingale 2
04/04/2025,11:24:55,VPVPVPP,LOSS,Gale 1
04/04/2025,11:29:26,VPPBP,WIN,Martingale 0
04/04/2025,11:31:56,BPVVPVV,LOSS,Martingale 1
04/04/2025,11:32:28,BPVVPVV,WIN,Martingale 1
04/04/2025,11:34:56,PVVVPVVVV,WIN,Martingale 0
04/04/2025,11:35:56,VVPVVVVVV,WIN,Martingale 0
04/04/2025,11:36:55,PVVVVVVPV,WIN,Martingale 0
04/04/2025,11:40:28,PVPVVVP,WIN,Martingale 0
04/04/2025,11:41:59,VVPPPV,WIN,Martingale 0
04/04/2025,11:42:59,VPPPVPP,BRANCO,Martingale 0
04/04/2025,11:46:26,VPPVPP,WIN,Martingale 0
04/04/2025,11:47:57,PPVPPPPV,WIN,Martingale 0
04/04/2025,11:48:56,VPPPPVVV,LOSS,Martingale 1
04/04/2025,11:49:28,VPPPPVVV,WIN,Martingale 1
04/04/2025,11:50:28,PVVVPVP,WIN,Martingale 0
04/04/2025,11:51:27,VVVPVPPP,LOSS,Martingale 1
04/04/2025,11:51:59,VVVPVPPP,LOSS,Martingale 2
04/04/2025,11:52:26,VVVPVPPP,LOSS,Gale 1
04/04/2025,11:53:31,PPVVVP,LOSS,Martingale 1
04/04/2025,11:53:58,PPVVVP,WIN,Martingale 1
04/04/2025,11:54:57,PVVVPPVV,WIN,Martingale 0
04/04/2025,11:56:28,PVVPVP,LOSS,Martingale 1
04/04/2025,11:57:00,PVVPVP,LOSS,Martingale 2
04/04/2025,11:57:27,PVVPVP,WIN,Martingale 2
04/04/2025,11:58:58,VPPPVPP,LOSS,Martingale 1
04/04/2025,11:59:30,VPPPVPP,WIN,Martingale 1
04/04/2025,12:01:02,VPPPVPP,WIN,Martingale 0
04/04/2025,12:02:28,VPPVVV,WIN,Martingale 0
04/04/2025,12:03:27,PVVVPP,BRANCO,Martingale 0
04/04/2025,12:04:32,VPPBP,LOSS,Martingale 1
04/04/2025,12:04:59,VPPBP,WIN,Martingale 1
04/04/2025,12:08:31,PVBVVV,LOSS,Martingale 1
04/04/2025,12:08:58,PVBVVV,LOSS,Martingale 2
04/04/2025,12:09:30,PVBVVV,WIN,Martingale 2
04/04/2025,12:11:33,VVPPPV,WIN,Martingale 0
04/04/2025,12:13:30,VVBVV,LOSS,Martingale 1
04/04/2025,12:14:02,VVBVV,BRANCO,Martingale 1
04/04/2025,12:15:33,VVBVV,LOSS,Martingale 1
04/04/2025,12:16:00,VVBVV,WIN,Martingale 1
04/04/2025,12:18:02,VVVPVPP,WIN,Martingale 0
04/04/2025,12:19:01,VPVPPVV,LOSS,Martingale 1
04/04/2025,12:19:34,VPVPPVV,LOSS,Martingale 2
04/04/2025,12:20:01,VPVPPVV,LOSS,Gale 1
04/04/2025,12:21:00,VVPPPV,LOSS,Martingale 1
04/04/2025,12:21:32,VVPPPV,WIN,Martingale 1
04/04/2025,12:23:03,PVVPVP,LOSS,Martingale 1
04/04/2025,12:23:30,PVVPVP,LOSS,Martingale 2
04/04/2025,12:24:02,PVVPVP,LOSS,Gale 1
04/04/2025,12:25:01,PVPVVVP,LOSS,Martingale 1
04/04/2025,12:25:33,PVPVVVP,LOSS,Martingale 2
04/04/2025,12:26:00,PVPVVVP,LOSS,Gale 1
04/04/2025,12:27:31,PPPPB,LOSS,Martingale 1
04/04/2025,12:28:03,PPPPB,LOSS,Martingale 2
04/04/2025,12:28:30,PPPPB,LOSS,Gale 1
04/04/2025,12:29:35,BVVVV,BRANCO,Martingale 0
04/04/2025,12:33:01,PVPBP,WIN,Martingale 0
04/04/2025,12:34:05,PBPPV,LOSS,Martingale 1
04/04/2025,12:34:32,PBPPV,WIN,Martingale 1
04/04/2025,12:36:03,PVPVVP,WIN,Martingale 0
04/04/2025,12:37:02,PVVPPV,LOSS,Martingale 1
04/04/2025,12:37:35,PVVPPV,WIN,Martingale 1
04/04/2025,12:39:05,PVVPPB,WIN,Martingale 0
04/04/2025,12:43:04,BPPPP,WIN,Martingale 0
